126	61.91
127	61.87
128	61.87
129	61.89
130	61.99
131	61.95
132	62.07
133	62.48
134	63.6
135	63.75
136	63.48
137	63.88
138	63.95
139	63.96
140	63.97
141	63.91
142	63.73
143	63.34
144	63.35
145	63.46
146	61.64
147	57.6
148	59.56
149	59.05
150	64.93
151	61.68
152	59.97
153	59.92
154	59.03
155	59.79
156	60.1
157	65.21
158	59.56
159	61.2
160	62.22
161	59.29
162	59.08
163	65.35
164	56.89
165	60.52
166	58.39
167	59.46
168	59.28
169	60.35
170	60.1
171	62.04
172	58.75
173	59.26
174	60.98
175	61.75
176	59.86
177	58.94
178	61.43
179	59.82
180	61.92
181	59.29
182	59.35
183	59.19
184	60.8
185	60.28
186	59.79
187	58.73
188	67.61
189	60.76
190	64.91
191	60.59
192	57.6
193	59.86
194	59.69
195	59.69
196	58.96
197	60.45
198	59.05
199	59.29
200	59.65
201	59.72
202	59.36
203	60.16
204	59.15
205	59.5
206	63.69
207	63.42
208	56.87
209	58.55
210	59.24
211	61.08
212	59.98
213	59.74
214	62.5
215	60.92
216	62.1
217	58.14
218	63.68
219	59.86
220	60.38
221	56.54
222	56.43
223	59.6
224	63.78
225	60.73
226	62.5
227	60.2
228	60.45
229	60.25
230	59.42
231	57.56
232	60.7
233	57.61
234	58.8
235	59.22
236	64.35
237	61.32
238	60.1
239	60.46
240	60.5
241	63.81
242	60.9
243	57.95
244	58.56
245	69.09
246	63.38
247	59.47
248	58.52
249	57.65
250	58.28
251	59.64
252	58.46
253	61.34
254	64.64
255	57.61
256	71.48
257	58.65
258	61.14
259	65.89
260	60.4
261	60.38
262	60.85
263	65.34
264	67.93
265	63.86
266	68.36
267	65.23
268	59.7
269	59.97
270	59.08
271	62.56
272	57.89
273	59.81
274	60.01
275	63.9
276	56.26
277	63.31
278	59.58
279	57.31
280	61.47
281	58.75
282	65.42
283	60.15
284	59.08
285	62.57
286	57.51
287	59.79
288	61.22
289	61.54
290	61.56
291	61.37
292	61.32
293	61.44
294	61.19
295	61.49
296	61.18
297	61.33
298	61.65
299	57.54
300	60.41
301	60.38
302	61.11
303	61.56
304	61.56
305	61.64
306	62.59
307	59.96
308	60.06
309	58.79
310	57.59
311	60.52
312	64.84
313	61.7
314	59.32
315	59.59
316	58.13
317	58.18
318	58.53
319	60.68
320	60.88
321	61.43
322	59.82
323	59.11
324	58.33
325	60.4
326	62.01
327	59.21
328	58.33
329	63.68
330	59.86
331	58.93
332	61.19
333	59.0
334	61.42
335	60.89
336	60.23
337	59.73
338	61.85
339	62.96
340	59.93
341	57.49
342	56.97
343	60.02
344	59.59
345	59.85
346	58.62
347	59.6
348	66.58
349	62.17
350	59.47
351	61.3
352	59.62
353	63.97
