126	61.15
127	59.52
128	60.4
129	59.55
130	58.95
131	60.59
132	60.22
133	59.93
134	59.38
135	58.89
136	59.09
137	59.3
138	60.56
139	60.11
140	59.56
141	60.49
142	60.97
143	57.28
144	60.35
145	57.22
146	58.39
147	58.27
148	62.96
149	59.52
150	60.36
151	61.93
152	60.9
153	61.0
154	58.82
155	61.55
156	69.68
157	61.07
158	59.89
159	60.05
160	62.76
161	61.47
162	61.03
163	59.66
164	61.7
165	60.13
166	58.74
167	62.02
168	59.29
169	61.03
170	60.92
171	60.33
172	59.0
173	58.09
174	59.74
175	64.13
176	59.64
177	59.14
178	64.75
179	60.29
180	60.32
181	56.88
182	59.13
183	60.17
184	58.49
185	59.0
186	57.95
187	64.74
188	56.71
189	70.1
190	60.07
191	63.37
192	59.21
193	57.34
194	58.21
195	58.54
196	60.32
197	60.09
198	59.51
199	64.4
200	57.45
201	58.86
202	59.05
203	61.07
204	63.65
205	59.34
206	57.45
207	55.59
208	60.27
209	59.31
210	60.28
211	60.46
212	59.0
213	58.9
214	58.56
215	60.65
216	59.97
217	60.27
218	60.51
219	60.54
220	60.5
221	60.08
222	59.62
223	59.93
224	60.01
225	60.44
226	57.83
227	61.91
228	59.27
229	59.98
230	60.02
231	60.07
232	59.39
233	58.32
234	57.04
235	61.01
236	64.68
237	60.17
238	59.94
239	66.55
240	61.33
241	59.8
242	62.25
243	60.08
244	60.6
245	58.55
246	59.31
247	59.2
248	63.6
249	58.45
250	60.99
251	59.13
252	58.17
253	62.6
254	59.3
255	59.97
256	62.12
257	61.07
258	60.55
259	58.53
260	60.72
261	61.49
262	57.41
263	59.7
264	58.3
265	61.84
266	59.62
267	63.48
268	58.26
269	61.59
270	59.16
271	60.62
272	61.35
273	63.27
274	58.18
275	60.82
276	61.13
277	60.43
278	64.37
279	56.41
280	60.34
281	61.25
282	63.48
283	57.39
284	58.18
285	57.39
286	64.02
287	58.18
288	59.66
289	61.2
290	63.02
291	59.32
292	59.64
293	59.34
294	58.65
295	63.75
296	59.73
297	59.71
298	61.32
299	58.7
300	59.3
301	61.3
302	60.21
303	58.43
304	59.43
305	67.78
306	56.09
307	60.22
308	65.31
309	61.87
310	61.99
311	60.08
312	59.69
313	59.93
314	60.56
315	56.69
316	56.22
317	60.41
318	62.61
319	58.83
320	62.07
321	60.28
322	60.72
323	62.83
324	61.09
325	57.44
326	59.47
327	61.92
328	58.91
329	60.78
330	59.77
331	60.8
332	60.35
333	60.49
334	60.73
335	60.39
336	61.51
337	63.82
338	60.6
339	60.45
340	61.36
341	60.32
342	59.51
343	60.27
344	59.37
345	60.8
346	58.39
347	59.51
348	58.05
349	61.0
350	60.84
351	64.26
352	59.53
353	63.13
354	60.77
355	58.9
356	60.81
357	60.44
358	59.13
359	63.64
360	62.99
361	60.7
362	59.77
363	61.79
364	58.65
365	59.94
366	61.96
367	59.46
368	58.37
369	61.96
370	65.79
371	59.71
372	58.05
373	63.57
374	59.27
375	60.35
126	9.765
127	13.14
128	8.607
129	5.032
130	9.018
131	3.856
132	7.556
133	7.327
134	6.944
135	9.794
136	10.97
137	6.712
138	0.2564
139	2.996
140	6.767
141	6.536
142	8.457
143	14.06
144	13.79
145	10.93
146	5.153
147	7.522
148	16.54
149	13.13
150	11.38
151	14.57
152	13.22
153	12.95
154	11.47
155	2.386
156	-8.559
157	4.042
158	7.86
159	5.251
160	0.5446
161	2.108
162	1.883
